trial_id,algorithm,n,mode,time_ms,calls,comparisons,swaps,mean_time_ms,median_time_ms
88,SlowSort,8,random,0.0145,124,41,13,0.014655445544554455,0.0147
89,SlowSort,8,random,0.0145,124,41,13,0.014655445544554455,0.0147
90,SlowSort,8,random,0.014,124,41,5,0.014655445544554455,0.0147
91,SlowSort,8,random,0.0144,124,41,10,0.014655445544554455,0.0147
92,SlowSort,8,random,0.0149,124,41,19,0.014655445544554455,0.0147
93,SlowSort,8,random,0.0147,124,41,15,0.014655445544554455,0.0147
94,SlowSort,8,random,0.0148,124,41,16,0.014655445544554455,0.0147
95,SlowSort,8,random,0.0146,124,41,14,0.014655445544554455,0.0147
96,SlowSort,8,random,0.0141,124,41,6,0.014655445544554455,0.0147
97,SlowSort,8,random,0.0144,124,41,9,0.014655445544554455,0.0147
98,SlowSort,8,random,0.0149,124,41,19,0.014655445544554455,0.0147
99,SlowSort,8,random,0.0146,124,41,13,0.014655445544554455,0.0147
100,SlowSort,8,random,0.0146,124,41,13,0.014655445544554455,0.0147
101,SlowSort,8,random,0.0147,124,41,14,0.014655445544554455,0.0147
1,SlowSort,12,random,0.0529,448,149,20,0.05404554455445545,0.0536
2,SlowSort,12,random,0.0569,448,149,21,0.05404554455445545,0.0536
3,SlowSort,12,random,0.0536,448,149,40,0.05404554455445545,0.0536
4,SlowSort,12,random,0.0527,448,149,26,0.05404554455445545,0.0536
5,SlowSort,12,random,0.0532,448,149,34,0.05404554455445545,0.0536
6,SlowSort,12,random,0.0527,448,149,30,0.05404554455445545,0.0536
7,SlowSort,12,random,0.0526,448,149,28,0.05404554455445545,0.0536
8,SlowSort,12,random,0.0526,448,149,29,0.05404554455445545,0.0536
9,SlowSort,12,random,0.0524,448,149,25,0.05404554455445545,0.0536
10,SlowSort,12,random,0.0532,448,149,36,0.05404554455445545,0.0536
11,SlowSort,12,random,0.053,448,149,36,0.05404554455445545,0.0536
12,SlowSort,12,random,0.053,448,149,30,0.05404554455445545,0.0536
13,SlowSort,12,random,0.0536,448,149,43,0.05404554455445545,0.0536
14,SlowSort,12,random,0.0534,448,149,40,0.05404554455445545,0.0536
15,SlowSort,12,random,0.0526,448,149,28,0.05404554455445545,0.0536
16,SlowSort,12,random,0.0532,448,149,36,0.05404554455445545,0.0536
17,SlowSort,12,random,0.053,448,149,30,0.05404554455445545,0.0536
18,SlowSort,12,random,0.0535,448,149,44,0.05404554455445545,0.0536
19,SlowSort,12,random,0.0536,448,149,44,0.05404554455445545,0.0536
20,SlowSort,12,random,0.0549,448,149,39,0.05404554455445545,0.0536
21,SlowSort,12,random,0.0925,448,149,41,0.05404554455445545,0.0536
22,SlowSort,12,random,0.0575,448,149,35,0.05404554455445545,0.0536
23,SlowSort,12,random,0.0521,448,149,23,0.05404554455445545,0.0536
24,SlowSort,12,random,0.0534,448,149,32,0.05404554455445545,0.0536
25,SlowSort,12,random,0.0541,448,149,39,0.05404554455445545,0.0536
26,SlowSort,12,random,0.053,448,149,21,0.05404554455445545,0.0536
27,SlowSort,12,random,0.0531,448,149,25,0.05404554455445545,0.0536
28,SlowSort,12,random,0.0542,448,149,41,0.05404554455445545,0.0536
29,SlowSort,12,random,0.053,448,149,24,0.05404554455445545,0.0536
30,SlowSort,12,random,0.0532,448,149,26,0.05404554455445545,0.0536
31,SlowSort,12,random,0.0536,448,149,33,0.05404554455445545,0.0536
32,SlowSort,12,random,0.0538,448,149,36,0.05404554455445545,0.0536
33,SlowSort,12,random,0.0598,448,149,24,0.05404554455445545,0.0536
34,SlowSort,12,random,0.0538,448,149,37,0.05404554455445545,0.0536
35,SlowSort,12,random,0.0536,448,149,26,0.05404554455445545,0.0536
36,SlowSort,12,random,0.0532,448,149,23,0.05404554455445545,0.0536
37,SlowSort,12,random,0.0536,448,149,28,0.05404554455445545,0.0536
38,SlowSort,12,random,0.0541,448,149,37,0.05404554455445545,0.0536
39,SlowSort,12,random,0.0534,448,149,25,0.05404554455445545,0.0536
40,SlowSort,12,random,0.0543,448,149,39,0.05404554455445545,0.0536
41,SlowSort,12,random,0.0549,448,149,47,0.05404554455445545,0.0536
42,SlowSort,12,random,0.0535,448,149,27,0.05404554455445545,0.0536
43,SlowSort,12,random,0.0536,448,149,27,0.05404554455445545,0.0536
44,SlowSort,12,random,0.0544,448,149,40,0.05404554455445545,0.0536
45,SlowSort,12,random,0.0544,448,149,42,0.05404554455445545,0.0536
46,SlowSort,12,random,0.0542,448,149,38,0.05404554455445545,0.0536
47,SlowSort,12,random,0.0538,448,149,24,0.05404554455445545,0.0536
48,SlowSort,12,random,0.054,448,149,33,0.05404554455445545,0.0536
49,SlowSort,12,random,0.0529,448,149,16,0.05404554455445545,0.0536
50,SlowSort,12,random,0.0539,448,149,31,0.05404554455445545,0.0536
51,SlowSort,12,random,0.0538,448,149,27,0.05404554455445545,0.0536
52,SlowSort,12,random,0.0533,448,149,23,0.05404554455445545,0.0536
53,SlowSort,12,random,0.0538,448,149,33,0.05404554455445545,0.0536
54,SlowSort,12,random,0.0536,448,149,28,0.05404554455445545,0.0536
55,SlowSort,12,random,0.0539,448,149,32,0.05404554455445545,0.0536
56,SlowSort,12,random,0.0538,448,149,32,0.05404554455445545,0.0536
57,SlowSort,12,random,0.0538,448,149,33,0.05404554455445545,0.0536
58,SlowSort,12,random,0.0536,448,149,26,0.05404554455445545,0.0536
59,SlowSort,12,random,0.0542,448,149,37,0.05404554455445545,0.0536
60,SlowSort,12,random,0.054,448,149,32,0.05404554455445545,0.0536
61,SlowSort,12,random,0.0543,448,149,40,0.05404554455445545,0.0536
62,SlowSort,12,random,0.0534,448,149,28,0.05404554455445545,0.0536
63,SlowSort,12,random,0.0548,448,149,47,0.05404554455445545,0.0536
64,SlowSort,12,random,0.0536,448,149,25,0.05404554455445545,0.0536
65,SlowSort,12,random,0.0541,448,149,36,0.05404554455445545,0.0536
66,SlowSort,12,random,0.0539,448,149,28,0.05404554455445545,0.0536
67,SlowSort,12,random,0.0543,448,149,34,0.05404554455445545,0.0536
68,SlowSort,12,random,0.0543,448,149,38,0.05404554455445545,0.0536
69,SlowSort,12,random,0.0581,448,149,43,0.05404554455445545,0.0536
70,SlowSort,12,random,0.0543,448,149,35,0.05404554455445545,0.0536
71,SlowSort,12,random,0.0534,448,149,28,0.05404554455445545,0.0536
72,SlowSort,12,random,0.054,448,149,32,0.05404554455445545,0.0536
73,SlowSort,12,random,0.0533,448,149,22,0.05404554455445545,0.0536
74,SlowSort,12,random,0.0541,448,149,36,0.05404554455445545,0.0536
75,SlowSort,12,random,0.0543,448,149,36,0.05404554455445545,0.0536
76,SlowSort,12,random,0.0535,448,149,27,0.05404554455445545,0.0536
77,SlowSort,12,random,0.0542,448,149,38,0.05404554455445545,0.0536
78,SlowSort,12,random,0.0537,448,149,25,0.05404554455445545,0.0536
79,SlowSort,12,random,0.0538,448,149,32,0.05404554455445545,0.0536
80,SlowSort,12,random,0.0532,448,149,19,0.05404554455445545,0.0536
81,SlowSort,12,random,0.0543,448,149,40,0.05404554455445545,0.0536
82,SlowSort,12,random,0.0541,448,149,37,0.05404554455445545,0.0536
83,SlowSort,12,random,0.0543,448,149,41,0.05404554455445545,0.0536
84,SlowSort,12,random,0.0531,448,149,19,0.05404554455445545,0.0536
85,SlowSort,12,random,0.0543,448,149,42,0.05404554455445545,0.0536
86,SlowSort,12,random,0.0539,448,149,31,0.05404554455445545,0.0536
87,SlowSort,12,random,0.0537,448,149,25,0.05404554455445545,0.0536
88,SlowSort,12,random,0.0531,448,149,23,0.05404554455445545,0.0536
89,SlowSort,12,random,0.0516,448,149,23,0.05404554455445545,0.0536
90,SlowSort,12,random,0.0526,448,149,36,0.05404554455445545,0.0536
91,SlowSort,12,random,0.0534,448,149,47,0.05404554455445545,0.0536
92,SlowSort,12,random,0.0523,448,149,31,0.05404554455445545,0.0536
93,SlowSort,12,random,0.0524,448,149,36,0.05404554455445545,0.0536
94,SlowSort,12,random,0.0525,448,149,37,0.05404554455445545,0.0536
95,SlowSort,12,random,0.0531,448,149,46,0.05404554455445545,0.0536
96,SlowSort,12,random,0.0526,448,149,34,0.05404554455445545,0.0536
97,SlowSort,12,random,0.052,448,149,26,0.05404554455445545,0.0536
98,SlowSort,12,random,0.0531,448,149,44,0.05404554455445545,0.0536
99,SlowSort,12,random,0.0524,448,149,34,0.05404554455445545,0.0536
100,SlowSort,12,random,0.0516,448,149,20,0.05404554455445545,0.0536
101,SlowSort,12,random,0.0523,448,149,33,0.05404554455445545,0.0536
1,SlowSort,16,random,0.1452,1219,406,57,0.14626534653465348,0.1449
2,SlowSort,16,random,0.1495,1219,406,68,0.14626534653465348,0.1449
3,SlowSort,16,random,0.1447,1219,406,65,0.14626534653465348,0.1449
4,SlowSort,16,random,0.1445,1219,406,62,0.14626534653465348,0.1449
5,SlowSort,16,random,0.1456,1219,406,78,0.14626534653465348,0.1449
6,SlowSort,16,random,0.1441,1219,406,58,0.14626534653465348,0.1449
7,SlowSort,16,random,0.1458,1219,406,84,0.14626534653465348,0.1449
8,SlowSort,16,random,0.144,1219,406,56,0.14626534653465348,0.1449
9,SlowSort,16,random,0.1449,1219,406,68,0.14626534653465348,0.1449
10,SlowSort,16,random,0.1451,1219,406,70,0.14626534653465348,0.1449
11,SlowSort,16,random,0.1438,1219,406,52,0.14626534653465348,0.1449
12,SlowSort,16,random,0.1446,1219,406,63,0.14626534653465348,0.1449
13,SlowSort,16,random,0.1436,1219,406,50,0.14626534653465348,0.1449
14,SlowSort,16,random,0.1436,1219,406,47,0.14626534653465348,0.1449
15,SlowSort,16,random,0.1462,1219,406,34,0.14626534653465348,0.1449
16,SlowSort,16,random,0.1443,1219,406,55,0.14626534653465348,0.1449
17,SlowSort,16,random,0.1443,1219,406,60,0.14626534653465348,0.1449
18,SlowSort,16,random,0.145,1219,406,63,0.14626534653465348,0.1449
19,SlowSort,16,random,0.1448,1219,406,64,0.14626534653465348,0.1449
20,SlowSort,16,random,0.1451,1219,406,76,0.14626534653465348,0.1449
21,SlowSort,16,random,0.1439,1219,406,55,0.14626534653465348,0.1449
22,SlowSort,16,random,0.145,1219,406,68,0.14626534653465348,0.1449
23,SlowSort,16,random,0.1439,1219,406,51,0.14626534653465348,0.1449
24,SlowSort,16,random,0.1592,1219,406,65,0.14626534653465348,0.1449
25,SlowSort,16,random,0.1447,1219,406,59,0.14626534653465348,0.1449
26,SlowSort,16,random,0.1454,1219,406,76,0.14626534653465348,0.1449
27,SlowSort,16,random,0.1447,1219,406,63,0.14626534653465348,0.1449
28,SlowSort,16,random,0.1443,1219,406,65,0.14626534653465348,0.1449
29,SlowSort,16,random,0.1483,1219,406,62,0.14626534653465348,0.1449
30,SlowSort,16,random,0.1441,1219,406,40,0.14626534653465348,0.1449
31,SlowSort,16,random,0.1445,1219,406,61,0.14626534653465348,0.1449
32,SlowSort,16,random,0.1439,1219,406,51,0.14626534653465348,0.1449
33,SlowSort,16,random,0.1448,1219,406,72,0.14626534653465348,0.1449
34,SlowSort,16,random,0.1438,1219,406,51,0.14626534653465348,0.1449
35,SlowSort,16,random,0.1441,1219,406,60,0.14626534653465348,0.1449
36,SlowSort,16,random,0.145,1219,406,68,0.14626534653465348,0.1449
37,SlowSort,16,random,0.143,1219,406,38,0.14626534653465348,0.1449
38,SlowSort,16,random,0.1435,1219,406,48,0.14626534653465348,0.1449
39,SlowSort,16,random,0.1443,1219,406,62,0.14626534653465348,0.1449
40,SlowSort,16,random,0.1449,1219,406,66,0.14626534653465348,0.1449
41,SlowSort,16,random,0.1449,1219,406,67,0.14626534653465348,0.1449
42,SlowSort,16,random,0.1448,1219,406,58,0.14626534653465348,0.1449
43,SlowSort,16,random,0.1474,1219,406,62,0.14626534653465348,0.1449
44,SlowSort,16,random,0.1449,1219,406,65,0.14626534653465348,0.1449
45,SlowSort,16,random,0.1441,1219,406,60,0.14626534653465348,0.1449
46,SlowSort,16,random,0.1433,1219,406,42,0.14626534653465348,0.1449
47,SlowSort,16,random,0.1445,1219,406,65,0.14626534653465348,0.1449
48,SlowSort,16,random,0.1449,1219,406,70,0.14626534653465348,0.1449
49,SlowSort,16,random,0.1456,1219,406,81,0.14626534653465348,0.1449
50,SlowSort,16,random,0.1439,1219,406,52,0.14626534653465348,0.1449
51,SlowSort,16,random,0.151,1219,406,62,0.14626534653465348,0.1449
52,SlowSort,16,random,0.144,1219,406,43,0.14626534653465348,0.1449
53,SlowSort,16,random,0.1451,1219,406,63,0.14626534653465348,0.1449
54,SlowSort,16,random,0.1458,1219,406,81,0.14626534653465348,0.1449
55,SlowSort,16,random,0.1439,1219,406,53,0.14626534653465348,0.1449
56,SlowSort,16,random,0.1447,1219,406,64,0.14626534653465348,0.1449
57,SlowSort,16,random,0.1481,1219,406,53,0.14626534653465348,0.1449
58,SlowSort,16,random,0.1443,1219,406,60,0.14626534653465348,0.1449
59,SlowSort,16,random,0.151,1219,406,62,0.14626534653465348,0.1449
60,SlowSort,16,random,0.1936,1219,406,60,0.14626534653465348,0.1449
61,SlowSort,16,random,0.1449,1219,406,52,0.14626534653465348,0.1449
62,SlowSort,16,random,0.1494,1219,406,52,0.14626534653465348,0.1449
63,SlowSort,16,random,0.1498,1219,406,57,0.14626534653465348,0.1449
64,SlowSort,16,random,0.1483,1219,406,59,0.14626534653465348,0.1449
65,SlowSort,16,random,0.1481,1219,406,56,0.14626534653465348,0.1449
66,SlowSort,16,random,0.1493,1219,406,74,0.14626534653465348,0.1449
67,SlowSort,16,random,0.1479,1219,406,52,0.14626534653465348,0.1449
68,SlowSort,16,random,0.1538,1219,406,51,0.14626534653465348,0.1449
69,SlowSort,16,random,0.1492,1219,406,66,0.14626534653465348,0.1449
70,SlowSort,16,random,0.149,1219,406,67,0.14626534653465348,0.1449
71,SlowSort,16,random,0.1479,1219,406,48,0.14626534653465348,0.1449
72,SlowSort,16,random,0.1491,1219,406,62,0.14626534653465348,0.1449
73,SlowSort,16,random,0.1495,1219,406,75,0.14626534653465348,0.1449
74,SlowSort,16,random,0.1486,1219,406,64,0.14626534653465348,0.1449
75,SlowSort,16,random,0.1483,1219,406,59,0.14626534653465348,0.1449
76,SlowSort,16,random,0.149,1219,406,68,0.14626534653465348,0.1449
77,SlowSort,16,random,0.1455,1219,406,76,0.14626534653465348,0.1449
78,SlowSort,16,random,0.1457,1219,406,51,0.14626534653465348,0.1449
79,SlowSort,16,random,0.1444,1219,406,59,0.14626534653465348,0.1449
80,SlowSort,16,random,0.1445,1219,406,69,0.14626534653465348,0.1449
81,SlowSort,16,random,0.1526,1219,406,63,0.14626534653465348,0.1449
82,SlowSort,16,random,0.1439,1219,406,51,0.14626534653465348,0.1449
83,SlowSort,16,random,0.1448,1219,406,64,0.14626534653465348,0.1449
84,SlowSort,16,random,0.1436,1219,406,48,0.14626534653465348,0.1449
85,SlowSort,16,random,0.1446,1219,406,68,0.14626534653465348,0.1449
86,SlowSort,16,random,0.1437,1219,406,46,0.14626534653465348,0.1449
87,SlowSort,16,random,0.1438,1219,406,51,0.14626534653465348,0.1449
88,SlowSort,16,random,0.1452,1219,406,75,0.14626534653465348,0.1449
89,SlowSort,16,random,0.1443,1219,406,58,0.14626534653465348,0.1449
90,SlowSort,16,random,0.1448,1219,406,67,0.14626534653465348,0.1449
91,SlowSort,16,random,0.1453,1219,406,74,0.14626534653465348,0.1449
92,SlowSort,16,random,0.1437,1219,406,50,0.14626534653465348,0.1449
93,SlowSort,16,random,0.1449,1219,406,65,0.14626534653465348,0.1449
94,SlowSort,16,random,0.1462,1219,406,80,0.14626534653465348,0.1449
95,SlowSort,16,random,0.1471,1219,406,50,0.14626534653465348,0.1449
96,SlowSort,16,random,0.1448,1219,406,65,0.14626534653465348,0.1449
97,SlowSort,16,random,0.1445,1219,406,62,0.14626534653465348,0.1449
98,SlowSort,16,random,0.1447,1219,406,62,0.14626534653465348,0.1449
99,SlowSort,16,random,0.1445,1219,406,58,0.14626534653465348,0.1449
100,SlowSort,16,random,0.1452,1219,406,71,0.14626534653465348,0.1449
101,SlowSort,16,random,0.1446,1219,406,64,0.14626534653465348,0.1449
1,SlowSort,20,random,0.3363,2800,933,108,0.3421693069306931,0.3373
2,SlowSort,20,random,0.3377,2800,933,124,0.3421693069306931,0.3373
3,SlowSort,20,random,0.3369,2800,933,87,0.3421693069306931,0.3373
4,SlowSort,20,random,0.3314,2800,933,70,0.3421693069306931,0.3373
5,SlowSort,20,random,0.3343,2800,933,117,0.3421693069306931,0.3373
6,SlowSort,20,random,0.3336,2800,933,105,0.3421693069306931,0.3373
7,SlowSort,20,random,0.3338,2800,933,107,0.3421693069306931,0.3373
8,SlowSort,20,random,0.3343,2800,933,115,0.3421693069306931,0.3373
9,SlowSort,20,random,0.3509,2800,933,88,0.3421693069306931,0.3373
10,SlowSort,20,random,0.3323,2800,933,65,0.3421693069306931,0.3373
11,SlowSort,20,random,0.3327,2800,933,88,0.3421693069306931,0.3373
12,SlowSort,20,random,0.3321,2800,933,85,0.3421693069306931,0.3373
13,SlowSort,20,random,0.3331,2800,933,89,0.3421693069306931,0.3373
14,SlowSort,20,random,0.333,2800,933,88,0.3421693069306931,0.3373
15,SlowSort,20,random,0.3382,2800,933,128,0.3421693069306931,0.3373
16,SlowSort,20,random,0.3319,2800,933,82,0.3421693069306931,0.3373
17,SlowSort,20,random,0.3346,2800,933,118,0.3421693069306931,0.3373
18,SlowSort,20,random,0.3337,2800,933,109,0.3421693069306931,0.3373
19,SlowSort,20,random,0.3325,2800,933,84,0.3421693069306931,0.3373
20,SlowSort,20,random,0.3326,2800,933,81,0.3421693069306931,0.3373
21,SlowSort,20,random,0.3354,2800,933,112,0.3421693069306931,0.3373
22,SlowSort,20,random,0.3334,2800,933,94,0.3421693069306931,0.3373
23,SlowSort,20,random,0.3327,2800,933,90,0.3421693069306931,0.3373
24,SlowSort,20,random,0.3328,2800,933,88,0.3421693069306931,0.3373
25,SlowSort,20,random,0.3323,2800,933,79,0.3421693069306931,0.3373
26,SlowSort,20,random,0.3353,2800,933,80,0.3421693069306931,0.3373
27,SlowSort,20,random,0.3321,2800,933,78,0.3421693069306931,0.3373
28,SlowSort,20,random,0.3341,2800,933,105,0.3421693069306931,0.3373
29,SlowSort,20,random,0.3329,2800,933,93,0.3421693069306931,0.3373
30,SlowSort,20,random,0.3326,2800,933,83,0.3421693069306931,0.3373
31,SlowSort,20,random,0.3778,2800,933,72,0.3421693069306931,0.3373
32,SlowSort,20,random,0.3839,2800,933,75,0.3421693069306931,0.3373
33,SlowSort,20,random,0.3428,2800,933,92,0.3421693069306931,0.3373
34,SlowSort,20,random,0.3435,2800,933,99,0.3421693069306931,0.3373
35,SlowSort,20,random,0.3512,2800,933,97,0.3421693069306931,0.3373
36,SlowSort,20,random,0.3431,2800,933,100,0.3421693069306931,0.3373
37,SlowSort,20,random,0.3442,2800,933,112,0.3421693069306931,0.3373
38,SlowSort,20,random,0.35,2800,933,123,0.3421693069306931,0.3373
39,SlowSort,20,random,0.3916,2800,933,99,0.3421693069306931,0.3373
40,SlowSort,20,random,0.3771,2800,933,78,0.3421693069306931,0.3373
41,SlowSort,20,random,0.342,2800,933,78,0.3421693069306931,0.3373
42,SlowSort,20,random,0.342,2800,933,74,0.3421693069306931,0.3373
43,SlowSort,20,random,0.3499,2800,933,112,0.3421693069306931,0.3373
44,SlowSort,20,random,0.3428,2800,933,99,0.3421693069306931,0.3373
45,SlowSort,20,random,0.3427,2800,933,94,0.3421693069306931,0.3373
46,SlowSort,20,random,0.3438,2800,933,114,0.3421693069306931,0.3373
47,SlowSort,20,random,0.3431,2800,933,102,0.3421693069306931,0.3373
48,SlowSort,20,random,0.3442,2800,933,123,0.3421693069306931,0.3373
49,SlowSort,20,random,0.3726,2800,933,108,0.3421693069306931,0.3373
50,SlowSort,20,random,0.3642,2800,933,95,0.3421693069306931,0.3373
51,SlowSort,20,random,0.3548,2800,933,85,0.3421693069306931,0.3373
52,SlowSort,20,random,0.3439,2800,933,109,0.3421693069306931,0.3373
53,SlowSort,20,random,0.3449,2800,933,107,0.3421693069306931,0.3373
54,SlowSort,20,random,0.3483,2800,933,84,0.3421693069306931,0.3373
55,SlowSort,20,random,0.3461,2800,933,108,0.3421693069306931,0.3373
56,SlowSort,20,random,0.3438,2800,933,105,0.3421693069306931,0.3373
57,SlowSort,20,random,0.3559,2800,933,94,0.3421693069306931,0.3373
58,SlowSort,20,random,0.3841,2800,933,72,0.3421693069306931,0.3373
59,SlowSort,20,random,0.3455,2800,933,91,0.3421693069306931,0.3373
60,SlowSort,20,random,0.352,2800,933,102,0.3421693069306931,0.3373
61,SlowSort,20,random,0.345,2800,933,122,0.3421693069306931,0.3373
62,SlowSort,20,random,0.3435,2800,933,86,0.3421693069306931,0.3373
63,SlowSort,20,random,0.3434,2800,933,98,0.3421693069306931,0.3373
64,SlowSort,20,random,0.3432,2800,933,102,0.3421693069306931,0.3373
65,SlowSort,20,random,0.3396,2800,933,92,0.3421693069306931,0.3373
66,SlowSort,20,random,0.3371,2800,933,81,0.3421693069306931,0.3373
67,SlowSort,20,random,0.3333,2800,933,93,0.3421693069306931,0.3373
68,SlowSort,20,random,0.3336,2800,933,96,0.3421693069306931,0.3373
69,SlowSort,20,random,0.3323,2800,933,81,0.3421693069306931,0.3373
70,SlowSort,20,random,0.3328,2800,933,90,0.3421693069306931,0.3373
71,SlowSort,20,random,0.3441,2800,933,75,0.3421693069306931,0.3373
72,SlowSort,20,random,0.3463,2800,933,110,0.3421693069306931,0.3373
73,SlowSort,20,random,0.3327,2800,933,83,0.3421693069306931,0.3373
74,SlowSort,20,random,0.333,2800,933,92,0.3421693069306931,0.3373
75,SlowSort,20,random,0.3335,2800,933,109,0.3421693069306931,0.3373
76,SlowSort,20,random,0.3349,2800,933,105,0.3421693069306931,0.3373
77,SlowSort,20,random,0.3376,2800,933,98,0.3421693069306931,0.3373
78,SlowSort,20,random,0.3428,2800,933,107,0.3421693069306931,0.3373
79,SlowSort,20,random,0.4115,2800,933,83,0.3421693069306931,0.3373
80,SlowSort,20,random,0.3344,2800,933,97,0.3421693069306931,0.3373
81,SlowSort,20,random,0.3419,2800,933,95,0.3421693069306931,0.3373
82,SlowSort,20,random,0.3482,2800,933,101,0.3421693069306931,0.3373
83,SlowSort,20,random,0.3423,2800,933,87,0.3421693069306931,0.3373
84,SlowSort,20,random,0.3429,2800,933,98,0.3421693069306931,0.3373
85,SlowSort,20,random,0.3454,2800,933,131,0.3421693069306931,0.3373
86,SlowSort,20,random,0.3348,2800,933,108,0.3421693069306931,0.3373
87,SlowSort,20,random,0.334,2800,933,105,0.3421693069306931,0.3373
88,SlowSort,20,random,0.3373,2800,933,100,0.3421693069306931,0.3373
89,SlowSort,20,random,0.3333,2800,933,84,0.3421693069306931,0.3373
90,SlowSort,20,random,0.3331,2800,933,93,0.3421693069306931,0.3373
91,SlowSort,20,random,0.3331,2800,933,97,0.3421693069306931,0.3373
92,SlowSort,20,random,0.3332,2800,933,86,0.3421693069306931,0.3373
93,SlowSort,20,random,0.3364,2800,933,113,0.3421693069306931,0.3373
94,SlowSort,20,random,0.3341,2800,933,113,0.3421693069306931,0.3373
95,SlowSort,20,random,0.3337,2800,933,98,0.3421693069306931,0.3373
96,SlowSort,20,random,0.3316,2800,933,63,0.3421693069306931,0.3373
97,SlowSort,20,random,0.3342,2800,933,97,0.3421693069306931,0.3373
98,SlowSort,20,random,0.3346,2800,933,88,0.3421693069306931,0.3373
99,SlowSort,20,random,0.3384,2800,933,111,0.3421693069306931,0.3373
100,SlowSort,20,random,0.3467,2800,933,90,0.3421693069306931,0.3373
101,SlowSort,20,random,0.334,2800,933,94,0.3421693069306931,0.3373
1,SlowSort,22,random,0.4867,4060,1353,141,0.4906990099009901,0.4867
2,SlowSort,22,random,0.4883,4060,1353,118,0.4906990099009901,0.4867
3,SlowSort,22,random,0.484,4060,1353,105,0.4906990099009901,0.4867
4,SlowSort,22,random,0.4854,4060,1353,138,0.4906990099009901,0.4867
5,SlowSort,22,random,0.482,4060,1353,94,0.4906990099009901,0.4867
6,SlowSort,22,random,0.4893,4060,1353,148,0.4906990099009901,0.4867
7,SlowSort,22,random,0.4831,4060,1353,95,0.4906990099009901,0.4867
8,SlowSort,22,random,0.483,4060,1353,91,0.4906990099009901,0.4867
9,SlowSort,22,random,0.4832,4060,1353,112,0.4906990099009901,0.4867
10,SlowSort,22,random,0.49,4060,1353,105,0.4906990099009901,0.4867
11,SlowSort,22,random,0.4872,4060,1353,124,0.4906990099009901,0.4867
12,SlowSort,22,random,0.4841,4060,1353,117,0.4906990099009901,0.4867
13,SlowSort,22,random,0.4995,4060,1353,116,0.4906990099009901,0.4867
14,SlowSort,22,random,0.4873,4060,1353,109,0.4906990099009901,0.4867
15,SlowSort,22,random,0.4841,4060,1353,117,0.4906990099009901,0.4867
16,SlowSort,22,random,0.4842,4060,1353,104,0.4906990099009901,0.4867
17,SlowSort,22,random,0.4969,4060,1353,120,0.4906990099009901,0.4867
18,SlowSort,22,random,0.5002,4060,1353,111,0.4906990099009901,0.4867
19,SlowSort,22,random,0.5738,4060,1353,105,0.4906990099009901,0.4867
20,SlowSort,22,random,0.4979,4060,1353,111,0.4906990099009901,0.4867
21,SlowSort,22,random,0.4964,4060,1353,100,0.4906990099009901,0.4867
22,SlowSort,22,random,0.4912,4060,1353,85,0.4906990099009901,0.4867
23,SlowSort,22,random,0.4848,4060,1353,134,0.4906990099009901,0.4867
24,SlowSort,22,random,0.4854,4060,1353,150,0.4906990099009901,0.4867
25,SlowSort,22,random,0.4819,4060,1353,92,0.4906990099009901,0.4867
26,SlowSort,22,random,0.4866,4060,1353,105,0.4906990099009901,0.4867
27,SlowSort,22,random,0.4974,4060,1353,99,0.4906990099009901,0.4867
28,SlowSort,22,random,0.4884,4060,1353,123,0.4906990099009901,0.4867
29,SlowSort,22,random,0.4824,4060,1353,98,0.4906990099009901,0.4867
30,SlowSort,22,random,0.4896,4060,1353,107,0.4906990099009901,0.4867
31,SlowSort,22,random,0.4874,4060,1353,156,0.4906990099009901,0.4867
32,SlowSort,22,random,0.4817,4060,1353,94,0.4906990099009901,0.4867
33,SlowSort,22,random,0.4821,4060,1353,101,0.4906990099009901,0.4867
34,SlowSort,22,random,0.4911,4060,1353,120,0.4906990099009901,0.4867
35,SlowSort,22,random,0.4862,4060,1353,107,0.4906990099009901,0.4867
36,SlowSort,22,random,0.4855,4060,1353,128,0.4906990099009901,0.4867
37,SlowSort,22,random,0.4875,4060,1353,150,0.4906990099009901,0.4867
38,SlowSort,22,random,0.4861,4060,1353,151,0.4906990099009901,0.4867
39,SlowSort,22,random,0.4859,4060,1353,98,0.4906990099009901,0.4867
40,SlowSort,22,random,0.4879,4060,1353,135,0.4906990099009901,0.4867
41,SlowSort,22,random,0.4898,4060,1353,147,0.4906990099009901,0.4867
42,SlowSort,22,random,0.4866,4060,1353,124,0.4906990099009901,0.4867
43,SlowSort,22,random,0.4865,4060,1353,121,0.4906990099009901,0.4867
44,SlowSort,22,random,0.4904,4060,1353,160,0.4906990099009901,0.4867
45,SlowSort,22,random,0.4833,4060,1353,115,0.4906990099009901,0.4867
46,SlowSort,22,random,0.4853,4060,1353,159,0.4906990099009901,0.4867
47,SlowSort,22,random,0.4974,4060,1353,115,0.4906990099009901,0.4867
48,SlowSort,22,random,0.4871,4060,1353,107,0.4906990099009901,0.4867
49,SlowSort,22,random,0.4853,4060,1353,149,0.4906990099009901,0.4867
50,SlowSort,22,random,0.4842,4060,1353,131,0.4906990099009901,0.4867
51,SlowSort,22,random,0.4853,4060,1353,104,0.4906990099009901,0.4867
52,SlowSort,22,random,0.5163,4060,1353,136,0.4906990099009901,0.4867
